user_id,recommended_items
2216071,657183 536047 1162250 1386412 343377 
2217527,2128832 1519714 1334779 265522 1675652 
2218080,2778525 1244196 1386412 657183 2791339 
2218151,468120 1403146 1679143 2490294 1386412 
2218204,1177446 316622 1584071 795125 1958300 
2218263,551925 2617587 1958648 1537888 16109 
2218338,1159573 2693020 848898 1089721 1264432 
2218732,1165605 1386412 1244196 1443706 2588169 
2218950,533554 2414494 2716169 530744 331022 
2219180,468120 1679143 2420135 1244196 117372 
2219508,12250 1025890 1200307 2228294 2086041 
2219802,2229101 1037951 886884 261874 864036 
2220142,2778525 1244196 1386412 657183 2791339 
2220520,1928254 2024094 472040 134458 967007 
2220651,2778525 1244196 1386412 657183 2791339 
2221089,1587584 1426227 2168372 1784822 1245187 
2221227,1244196 657183 784737 1092821 2791339 
2221830,1834588 1287089 1190091 1517492 210269 
2222332,186124 66474 2159515 1776696 839008 
2222417,1244196 657183 2031981 1386412 1443706 
2222516,79135 954224 717483 6746 1273843 
2222910,1386412 1636910 625711 1328208 1695664 
2222969,2796479 1997760 1714427 2744261 702582 
2223255,2778525 1244196 1386412 657183 2791339 
2223275,1754395 2460574 1627875 2138292 1264055 
2223279,1807819 776006 71285 414112 1996122 
2224080,1307689 15860 2468811 1265391 1083742 
2224277,1527219 1762475 879126 2590190 1539824 
2224326,1422652 650449 347575 2829722 113878 
2224506,1244196 266412 1162250 657183 1679143 
2224539,820148 1972115 35500 638791 1151354 
2224671,902049 1396492 1231050 1808280 2210816 
2224947,1438994 738056 562740 823459 800343 
2225631,1652258 1695664 1502840 1092821 1386412 
2226432,2093466 2182484 2088166 499178 1258303 
2226607,689602 95676 1849280 261873 1364815 
2226685,2501141 2778662 1706918 2128544 232015 
2226798,967970 1794685 2233514 863266 40862 
2227177,391706 1522676 561642 2368558 102981 
2227269,2778525 1244196 1386412 657183 2791339 
2227436,1051407 1573067 1447838 2473621 2799278 
2227588,1235851 234280 1540332 447873 1289358 
2227591,931519 1386412 2791339 2774804 1830993 
2227644,1691082 868942 270559 1965452 896523 
2227821,1857507 1513537 1059979 1898849 1646883 
2228003,1579530 931519 562914 1828649 2155991 
2228039,1092821 657183 2002097 536047 784737 
2228055,1053542 1244196 823512 79531 2310939 
2228247,657183 1386412 1244196 784737 1162250 
2228252,1952969 2752414 1413864 1405264 536710 
2228616,1792900 463226 247107 1386713 2657497 
2229235,1105808 1304399 542126 1187844 2653846 
2229735,122527 930591 2705351 1274336 800097 
2230488,1922848 1799359 90273 2822465 2347324 
2230497,865510 502139 2362308 551019 716377 
2230653,1330328 1460626 465196 1028208 685972 
2230864,3236 1092821 1652258 1502840 1244196 
2231061,2778525 1244196 1386412 657183 2791339 
2231358,1162250 1386412 1443706 784737 343377 
2231383,2502814 2640839 1913692 2358785 1523937 
2231629,1258560 681205 1600861 624162 739398 
2231854,1053542 1244196 823512 79531 2310939 
2232152,1630881 1697553 140720 2603283 1967629 
2232456,1355647 270337 144619 1986144 734196 
2232713,1928254 1886939 794156 1140869 47583 
2232750,2093466 1910879 931519 357345 1056667 
2232997,2778525 823512 1053542 1156803 2787412 
2233292,1244196 1443706 599025 266412 657183 
2233386,2704360 2616491 2106404 490631 2362924 
2233409,1031373 381226 78655 2205815 1258303 
2234512,2778525 1244196 1386412 657183 2791339 
2234568,1084599 1223698 928387 1988273 2444261 
2234577,823512 2778525 1053542 1156803 2787412 
2234632,952102 2252871 1033588 412233 2164654 
2234746,1244196 784737 657183 2778525 1162250 
2234946,931519 1422357 2462072 1438082 612155 
2235162,908778 1028918 1494361 1793593 1971458 
2235874,1610812 862860 2835086 2063287 2374658 
2236186,2778525 1244196 1386412 657183 2791339 
2236546,186124 2770160 1776696 1754448 1086695 
2236688,158526 2057312 794365 2353116 2417467 
2236710,626378 1184328 1896142 175316 1387980 
2237464,63982 5269 822174 1453240 463226 
2237513,2778525 1244196 1386412 657183 2791339 
2237817,286441 2778525 1124377 1480251 677667 
2238052,1386412 2002097 2791339 536047 784737 
2238955,1835742 291669 1907046 2760857 1398399 
2238972,423759 1782719 2244286 1045921 2382104 
2239123,1386412 1815493 2353766 313851 2650926 
2239126,2694051 2496427 6222 512254 1804723 
2239580,1338516 1079601 312917 952102 1677080 
2239609,159648 789578 1021937 2726325 240780 
2239657,2151955 1440907 1258922 43306 2219078 
2239715,2778525 1244196 1386412 657183 2791339 
2240020,78655 954549 1031373 381226 1506186 
2240304,2788649 1704599 668668 1815493 1746950 
2240452,304693 1919289 799322 918665 2834956 
2240799,2778525 1244196 1386412 657183 2791339 
2240870,1328208 1241464 2453690 2831662 371195 
2241451,1928254 472040 2170079 1132902 233182 
2241704,2657497 2778201 169110 2182669 696415 
2241911,2608015 289937 233103 1095078 1919514 
2242399,1386412 2002097 2791339 1056667 2593483 
2242741,2295534 368038 971284 189845 2809485 
2243679,2439867 667505 1953846 1695195 1244196 
2243890,938375 1646190 2384800 1717754 1383920 
2244077,1092821 1386412 536047 2791339 784737 
2244148,1244196 657183 784737 472040 1386412 
2244595,2017819 2728995 1012992 2821503 1287265 
2244958,1244196 657183 1162250 1386412 2591944 
2245346,2652129 612404 2496234 218096 2419510 
2246071,846052 1302336 2348027 1121086 1834691 
2246229,194241 2505399 1453861 2378684 204857 
2246657,2778525 1244196 1386412 657183 2791339 
2246798,1244196 1140869 934577 79531 1686458 
2247377,1728143 2000561 1244787 2038000 750504 
2247557,1422357 1540118 2324189 1025299 1830993 
2248235,1695664 2353766 1593756 2337857 1262371 
2248708,1654407 85549 582525 12160 2652904 
2248726,1244196 1679143 468120 1047625 1386412 
2249210,2778525 1244196 1386412 657183 2791339 
2249633,1751372 1185847 1227049 2829722 2766428 
2249784,1244196 1162250 266412 784737 468120 
2250154,1717754 1981937 2132793 2127465 636110 
2250364,2778525 1244196 1386412 657183 2791339 
2250428,1857507 551019 2287939 760411 2140236 
2250816,943130 2502857 520869 143377 33540 
2251007,2778525 1244196 1386412 657183 2791339 
2251053,1134495 2190572 925591 220676 525076 
2251082,1605642 1027044 2220911 783619 265522 
2251522,810121 141176 50457 1155556 1536575 
2251631,2716169 499178 2699781 533554 1876513 
2252812,1536828 1630793 1732188 1086569 2262131 
2253226,1791317 2778662 2083881 2157347 452092 
2253431,784737 343377 2002097 1443706 1776330 
2253498,2778525 1244196 1386412 657183 2791339 
2253513,1162250 784737 1386412 343377 1443706 
2253707,57123 2629501 662302 1836836 1818555 
2253959,1317915 1386412 1244196 1165605 2791339 
2254207,141176 50457 1155556 810121 1536575 
2255110,2546303 665666 2235265 1352001 1016837 
2255520,1301316 2614865 1386412 1576725 1240745 
2255895,1330328 1031373 1506186 965978 265522 
2256440,1244196 657183 579292 1047625 1096406 
2257055,698106 1794685 1990447 898727 335428 
2257096,1262631 1728166 2503223 2830138 78655 
2257248,1552411 2527232 2671855 2167880 2806711 
2257383,2791339 892024 2645480 2320692 2364286 
2257610,1443706 1244196 77356 457843 1520277 
2258664,1541196 2335545 33156 1292142 2676037 
2258767,1135108 1044451 784737 2289895 2734883 
2258810,1576725 1301316 1240745 1292698 1720782 
2259003,1021972 1964480 2012795 1449387 1082339 
2259432,657183 1443706 266412 1069281 2778525 
2260021,1574295 802392 399596 1338249 506948 
2260194,2353541 2391945 920520 2164559 2255841 
2260391,887776 2157347 2435832 1446760 254011 
2260564,657183 1443706 784737 1386412 1162250 
2261375,538069 2778525 1774879 1615362 1160406 
2261720,162451 2125372 709729 1453861 2056638 
2262134,1386412 1695664 1317915 1920047 109433 
2262154,2778525 1963624 2225560 2171866 973448 
2262322,412368 109692 2169277 87424 1174979 
2262624,803522 1014892 1854295 731932 1164635 
2262661,2401743 1962549 1226672 2305047 235233 
2262669,2635038 1606360 92053 535530 692654 
2263034,1227036 920520 2546303 692777 2720354 
2263292,2778525 1244196 1386412 657183 2791339 
2263366,2380717 2632598 461272 2044303 2335481 
2265022,1430325 1655184 1276772 535759 820148 
2265153,2778525 1053542 823512 2660436 680340 
2265642,2778525 1244196 1386412 657183 2791339 
2265712,2134842 2462164 573820 1670390 1611974 
2266139,1317915 2650926 472594 1796526 1010788 
2266653,2298488 550854 1538515 731126 2567676 
2266661,42438 1339242 2591135 2670021 2065825 
2266780,2778525 1244196 1386412 657183 2791339 
2267081,595045 1165605 1695664 2712481 1386412 
2267101,591022 2314169 1472473 1019461 2636107 
2267633,617666 31152 521907 1307689 1089397 
2268260,265522 1884305 1056667 767198 2578299 
2268636,2778525 1244196 1386412 657183 2791339 
2268724,374376 1244196 779190 1386412 1162250 
2268878,2512859 2249320 2587211 2493916 1244196 
2268996,186124 1776696 246014 2632099 973448 
2269147,1636859 111604 220889 2065842 240076 
2269213,2015500 357345 1750400 436637 2427786 
2269324,1878175 1279643 2463709 2447333 1322979 
2269666,2547597 681756 1386100 837792 383110 
2269721,731325 1695664 1386412 2501356 2547597 
2269985,2182484 1913558 566036 1908027 1164968 
2270049,105999 1550605 763834 1164312 1549837 
2271282,1001431 2344428 1585675 1226034 764484 
2271890,1634003 823816 662225 621322 1262298 
2272422,2778525 1244196 1386412 657183 2791339 
2272988,186124 2682470 2159515 1776696 562914 
2273236,128039 2186541 1579530 1841756 1340711 
2274497,2619522 1512978 1703966 1833886 1101860 
2274596,2778525 1244196 1386412 657183 2791339 
2274868,530744 2512859 1672383 2036210 1630793 
2275171,2778525 2750191 768905 1396492 1619659 
2275357,1364884 2157670 2157569 1148893 1093943 
2275488,964435 434421 1386412 1843411 536047 
2276174,664949 763834 321197 1543175 1604145 
2276630,2625619 1244196 1056667 1386412 253152 
2277994,2251758 2770160 457843 1074013 399435 
2278049,2778525 1244196 1386412 657183 2791339 
2278188,660035 894828 2623483 2656338 619132 
2278502,1310822 2339487 35677 2002097 246189 
2278692,657183 536047 784737 343377 1162250 
2278809,1196753 2416443 939287 1126845 2156629 
2278882,1919289 1082580 1308551 730318 738550 
2279031,77356 1520277 1074013 1443706 457843 
2279475,1732492 1770875 442064 2283530 2554704 
2279513,1386412 354268 2043929 870075 2002097 
2279608,2797144 1002227 160999 1739484 1648053 
2279931,2682470 2047542 1508399 1736695 2277810 
2280242,2778525 1244196 1386412 657183 2791339 
2280266,1391673 650449 1675218 1730705 1703966 
2280398,1480082 656696 770995 2769940 1056667 
2280863,1056667 160181 1290492 2083881 377222 
2281966,2778525 1244196 1386412 657183 2791339 
2282166,1047625 2031981 374376 71285 1244196 
2282520,1244196 657183 1162250 536047 2791339 
2282561,591811 1818827 1084945 2712821 1056667 
2283428,1708630 2618438 780745 149048 1681744 
2283807,2778525 1244196 1386412 657183 2791339 
2283864,1386412 2002097 2791339 2593483 536047 
2284012,792119 634336 1434401 979872 133813 
2284427,1155556 591811 141176 2590190 1876513 
2284446,2590469 227187 1238924 276159 700812 
2285541,657183 1443706 1069281 784737 2778525 
2285985,2778525 1244196 1386412 657183 2791339 
2286153,1242418 2797325 820582 2168690 2066897 
2286328,743270 1532373 160999 1059979 723620 
2286347,1586072 213839 1516995 660938 1686 
2286388,1165869 1587251 367278 865510 365574 
2286624,2159515 357345 1750400 445302 984686 
2286758,2778525 1244196 1386412 657183 2791339 
2287046,1125573 1774071 1796052 162175 2701818 
2287277,1317915 1244196 2712481 1386412 625711 
2287717,967007 545846 1261539 220750 794359 
2287738,2778525 1244196 1386412 657183 2791339 
2288015,1883 1031311 2654710 297118 2258544 
2288019,1710593 1226034 2519166 691158 2155431 
2288091,1096406 2806026 839886 1795698 1913692 
2288522,1730302 1573395 808771 833813 2247652 
2288529,2614865 194318 2295534 2166676 1054044 
2288829,972388 2214581 894515 967970 2456017 
2288987,1244196 1386412 657183 784737 2791339 
2289173,1460004 1837441 146943 2292469 215341 
2289837,908778 674319 1536621 2235265 2546751 
2289904,1742604 2740178 1837006 2418549 2814173 
2290256,1087202 2446382 27592 874359 627647 
2290503,265522 1330328 965978 186124 2088166 
2290581,2222699 2257514 2182661 551087 2182669 
2290985,2331875 46844 1018724 1909417 2130926 
2291025,632512 1759130 408362 1554139 30202 
2291073,657183 1386412 1244196 2002097 1162250 
2291171,2778525 1244196 1386412 657183 2791339 
2291527,2791339 1386412 734196 2593483 657183 
2291726,1244196 657183 1386412 2791339 2002097 
2291899,2052424 2408706 2494982 1419935 1896704 
2292516,105410 1178619 1878823 2268069 2523483 
2292626,225948 2549135 459748 986551 1755502 
2293001,2778525 1244196 1386412 657183 2791339 
2293158,1660565 1292142 2588758 1050892 2789165 
2293529,2778525 1244196 1386412 657183 2791339 
2293572,386410 352091 2545108 2720921 662019 
2293588,931519 161269 2774804 1194436 2820720 
2294647,2778525 1244196 1386412 657183 2791339 
2294991,2498697 2307899 1381056 2308156 2483760 
2296077,776006 1262099 342352 1941342 2513050 
2296357,881066 536047 2363560 2150096 58794 
2296403,1529678 2399947 289197 108776 2833871 
2296423,1830993 789804 1540118 513437 612155 
2296510,1629741 1054067 2353766 2061955 1036813 
2296564,2778525 1244196 1386412 657183 2791339 
2296967,2778525 1244196 1386412 657183 2791339 
2296978,2778525 1244196 1386412 657183 2791339 
2297569,636889 2596528 1049403 1948399 761569 
2297698,2608328 1282647 863266 40862 1490958 
2298495,2240006 2347549 2275215 2233456 8104 
2298949,2183288 1491437 915680 1836572 286441 
2300813,2007152 2183288 952102 546415 1836572 
2301607,534307 1432388 1516793 2705759 858933 
2302112,499178 1754448 457843 2348573 2446758 
2302378,2778525 1244196 1386412 657183 2791339 
2302549,2778525 1244196 1386412 657183 2791339 
2303543,795629 345350 2512904 820582 1673485 
2303731,657183 1443706 266412 1069281 1386412 
2303866,916232 1630864 1966116 325294 1538515 
2304241,1301316 2757291 1797181 2077469 1901910 
2304729,2193276 682343 2047122 2129061 463888 
2304761,831334 691428 1552635 645343 2516471 
2305336,2778525 1244196 1386412 657183 2791339 
2305350,2778525 1244196 1386412 657183 2791339 
2305408,2131853 2376361 2660593 211113 42828 
2305574,2483847 794156 472040 1928254 460717 
2305732,849943 745159 621322 1233396 392253 
2305827,2157347 81551 1203065 2118847 810121 
2305919,1076308 505157 2288524 2603642 2745297 
2306689,478799 1124864 1914124 1174860 2472254 
2306745,657183 1386412 536047 1244196 2635038 
2306988,2581013 795629 1442170 345350 2512904 
2307382,657183 1443706 468120 1679143 2778525 
2307415,1630881 140720 2603283 1697553 1967629 
2307561,842058 583645 777060 1146959 206800 
2307688,657183 784737 536047 2791339 1162250 
2307871,952102 1322673 2164654 1543360 1744605 
2308045,2778525 1244196 1386412 657183 2791339 
2308966,1036813 172609 174892 1702556 1532323 
2309392,2049946 2127850 2612295 2797267 2165626 
2311572,833426 1645784 634336 1032110 2271867 
2311784,1173515 1944773 2049278 522450 949006 
2312062,1244196 657183 784737 1069281 2778525 
2312387,1244196 823512 2310939 79531 680340 
2312404,2168063 1352433 1759421 455510 1146154 
2312475,2746931 233519 1200177 257339 2405325 
2312907,2277810 1620422 1775397 1860406 555502 
2313306,1244196 657183 784737 1092821 2791339 
2313435,300450 1557339 2546022 2250474 470648 
2313519,2020029 2202730 727569 1513525 1490822 
2313548,558807 40810 1221097 1322591 72465 
2314006,2774804 2336701 1422357 612155 513437 
2314607,77356 1520277 1443706 1244196 164623 
2314668,280716 1180757 693636 1525604 288342 
2315000,2087061 1775151 2319540 1392485 1119853 
2315052,657183 1386412 784737 1244196 343377 
2315222,2778662 1876513 2083881 969821 2336782 
2315248,2056058 1302658 261106 654546 306921 
2315480,2778525 1244196 1386412 657183 2791339 
2315811,480007 2833800 2382848 2164654 1876143 
2316072,2635038 300053 2521990 2666340 779190 
2316848,1443939 1985910 2144187 1566792 1499651 
2317145,2470973 2773426 2336706 384092 540654 
2317311,1438328 2640839 152482 2222851 1523937 
2318241,1386412 657183 536047 784737 1984327 
2318841,2353771 410738 1317915 1432568 2001169 
2319046,1308599 266909 935713 1814343 2616539 
2319784,2428250 2285435 117757 1843286 2151143 
2320291,1053542 1244196 823512 79531 2310939 
2320317,750033 1723658 474710 640407 697373 
2320333,499178 186124 973448 1776696 788342 
2321110,2778525 1244196 1386412 657183 2791339 
2321289,2736621 1031373 2547034 1147331 512254 
2322058,2778525 1244196 1386412 657183 2791339 
2322204,794156 2032725 2024094 830073 1096406 
2322276,784737 1162250 2791339 343377 1443706 
2322291,1513499 1244196 1386412 2594163 2235444 
2323076,1165605 459908 385493 1636910 1244196 
2323094,2778525 1244196 1386412 657183 2791339 
2324120,714105 782713 27369 839775 135566 
2324268,2578113 2007871 1151791 1195970 2237632 
2324424,765369 2239950 878594 2184780 2100283 
2324731,291669 1907046 986950 2086041 1752047 
2325797,2778525 1244196 1386412 657183 2791339 
2325987,2469913 700812 1056488 1376058 823816 
2326076,1835742 291669 1907046 2235265 2760857 
2326506,675571 623006 2058949 1160706 2417933 
2326517,265522 1244196 1330328 186124 2093466 
2326675,2778525 1244196 1386412 657183 2791339 
2326763,1150105 2034468 1604535 1262099 2337466 
2326830,1879708 1216431 1619669 2593483 1380857 
2327087,2778525 1244196 1386412 657183 2791339 
2327767,1474767 177804 1728847 1191532 1381964 
2328470,931519 1164968 984924 123732 253152 
2328629,2160707 553187 377828 475804 1356042 
2329529,213839 739398 1113937 660938 1516995 
2329577,2778525 1244196 1386412 657183 2791339 
2329730,2113260 2041285 257339 915880 2778525 
2329807,931519 612155 1422357 1540118 1025299 
2330338,2778525 1244196 1386412 657183 2791339 
2331279,2778525 1244196 1386412 657183 2791339 
2331786,2086041 2235265 1244196 215982 784737 
2331986,2003041 399596 766060 385584 2283530 
2332344,1162250 343377 1244196 784737 1386412 
2332527,1244196 1053542 823512 79531 278589 
2332701,1528474 2373089 216809 2143484 1368635 
2332823,1053542 657183 1443706 2778525 2791339 
2334609,1386412 1717859 2791339 1181698 2234790 
2334893,1261539 1728212 2636095 1459403 2315612 
2335168,2778525 1244196 1386412 657183 2791339 
2335267,1244196 687732 657183 310141 2637434 
2335822,159648 1004359 2813967 2733382 1683943 
2336203,1519543 1695664 657183 731325 779190 
2336830,227187 1238924 964435 1362357 261126 
2337182,2778525 1244196 1386412 657183 2791339 
2337390,1018726 2793236 1472473 2716140 2776704 
2337496,374376 1244196 1074013 779190 1386412 
2337567,27487 19109 1309879 2502244 1390003 
2337929,931519 1386412 2002097 2774804 2336701 
2338135,2183922 1218572 2687682 1120107 2287939 
2338299,1876513 2203579 810121 1268997 2118847 
2338951,1538496 2031953 762305 491795 2491392 
2339624,784737 2002097 1092821 657183 2791339 
2339672,2778525 1244196 1386412 657183 2791339 
2339899,1928254 472040 967007 665194 886174 
2340153,1972218 1314843 2114294 2372201 2502814 
2340351,1830993 354268 2791339 1386412 612155 
2340595,1244196 1162250 343377 2791339 2002097 
2340744,2452576 1524413 95820 1647414 1196981 
2340947,1431032 771585 2218853 666594 2069427 
2341190,2778525 2002097 2791339 536047 657183 
2341308,1631649 2179252 1850794 1328208 1685719 
2341602,1551995 2317765 704532 2734492 2431805 
2341629,2636095 984443 2435701 1233396 1634003 
2341694,512254 1997760 1466906 1578326 2694051 
2342264,415358 1074013 712901 2468829 1884305 
2342332,2635038 1386412 535530 1519543 1317915 
2342581,2025255 1956779 1299637 1185972 398543 
2344973,1244196 1162250 784737 343377 1386412 
2345271,1576725 1901910 2376419 2645314 1292698 
2345951,1750400 1746884 281325 1017258 483316 
2346121,521907 31152 2101723 1583440 1245440 
2346150,2778525 1244196 1386412 657183 2791339 
2346468,2157347 2669262 969821 231115 1876513 
2346777,2121298 484405 1723658 1014523 2730930 
2346918,257339 2548274 1040073 1529170 1138032 
2346964,457843 2770160 1776696 415358 788342 
2347323,1907046 2086041 291669 908778 892333 
2347537,1647259 1302279 1962549 2231534 2421624 
2347594,2778525 1244196 1386412 657183 2791339 
2348600,2778525 1244196 1386412 657183 2791339 
2349397,415358 2414830 2435845 399435 2348573 
2349456,1678882 2043058 283000 1078117 472040 
2349961,2002097 536047 2791339 657183 784737 
2350484,2778525 1244196 1386412 657183 2791339 
2350596,810121 1876513 2118847 1825202 1647075 
2350800,665775 1010774 1975482 1346334 1194702 
2350814,1890359 1514762 299067 1993747 2105213 
2350940,2778525 1244196 1386412 657183 2791339 
2350955,240780 789578 1074013 2726325 1021937 
2351231,356159 968392 955572 2166540 1398399 
2351256,2778525 1244196 1386412 657183 2791339 
2351628,353043 1176841 327593 1754760 1271913 
2352054,850021 2128544 283718 2477042 985576 
2352087,2164654 1338516 923245 312917 51652 
2352971,2336578 1081067 1255341 496632 2662142 
2353014,536047 1162250 657183 784737 2313894 
2353857,1418284 518163 1084672 107246 1265969 
2353861,2082227 1437184 695332 1355174 17914 
2354181,468120 2420135 650831 1244196 1953846 
2354360,2323055 1845780 979842 936220 2322146 
2354458,2067331 1385288 337948 2431753 2474739 
2354591,1728166 1031373 2712821 933105 1506186 
2354698,327593 1754760 1271913 1703966 859465 
2355124,1244196 784737 657183 1069281 2778525 
2356022,1076185 2261549 32444 1204475 2085547 
2356324,1244196 657183 1695664 1443706 784737 
2356604,2617587 551925 218340 1537888 1834691 
2357312,1137676 1917673 1933924 2544959 1755449 
2357913,1056667 1258303 981752 2712821 660035 
2358147,818187 1056317 2687126 2692961 2521535 
2358172,1029255 2046613 1764945 1918997 2462164 
2358721,657183 1053542 1443706 784737 1386412 
2358890,1366236 1844001 816307 24756 2481684 
2359079,2778525 1244196 1386412 657183 2791339 
2359250,1386412 2002097 1092821 657183 536047 
2359473,1244196 2778525 657183 784737 1386412 
2359612,2778525 1244196 1386412 657183 2791339 
2359649,587660 56993 2030128 2749962 224414 
2359875,2092898 1828149 1892937 765811 508564 
2360062,2735506 823816 2252761 1090418 117029 
2360761,657183 1443706 1069281 784737 2778525 
2361044,592559 1317915 768905 2038621 1518374 
2361142,2778525 1244196 1386412 657183 2791339 
2361212,2167254 1971458 1050614 700812 162125 
2361622,2224868 2711809 1579699 619739 1362357 
2361865,309788 1287319 657183 494475 1184328 
2362114,1386412 657183 1092821 2002097 1244196 
2362352,904905 472040 1928254 473671 342352 
2362924,2603642 1572946 79531 1480702 2531228 
2363184,844416 772782 1739743 1260299 1264432 
2363426,213839 579230 660938 1650710 2042983 
2363516,934205 2664120 2201955 1631892 2184910 
2364381,1830824 2205047 515944 2491392 2506838 
2364598,1972717 190790 1664802 106261 558031 
2364891,2778525 1244196 1386412 657183 2791339 
2366070,2593994 304129 467212 2822479 2791339 
2366981,1961467 1626423 2097556 2341513 2823490 
2367476,2362308 422916 1229253 2502244 2361163 
2367618,2778525 1244196 1386412 657183 2791339 
2367766,657183 1443706 2778525 266412 1069281 
2367821,2581013 2020576 160999 2797144 1877867 
2367978,278589 2506235 2024094 1140869 47583 
2368801,1857507 2183922 479285 1489431 1898849 
2369002,463794 906941 2014994 2657497 2488006 
2369213,2058119 1219513 1009395 1766623 2358007 
2369556,2002097 1386412 1162250 657183 784737 
2370594,2239743 2200859 1602405 2178500 228623 
2371165,1695664 248669 459760 1993482 1092821 
2371217,2002097 1317156 1244196 1092821 744945 
2371324,2778525 1244196 1386412 657183 2791339 
2371616,2778525 1244196 1386412 657183 2791339 
2371778,192552 1529678 1146589 108776 2399947 
2371923,1190895 2637434 2612833 578109 1849026 
2372268,657183 1244196 2791339 1162250 266412 
2372523,975591 2771370 1159572 818486 1843536 
2372611,1945407 915680 1031373 2277810 1262631 
2372758,168889 1672211 2077469 1565790 486185 
2372905,2778525 1244196 1386412 657183 2791339 
2373305,657183 1386412 1244196 536047 1443706 
2373320,2778525 1244196 1386412 657183 2791339 
2373642,2778525 1244196 1386412 657183 2791339 
2373768,657183 1443706 266412 1069281 2778525 
2373788,2778525 1244196 1386412 657183 2791339 
2373911,976139 1288592 2031674 1366236 876529 
2373952,2093466 1164968 931519 186124 2088166 
2374254,2546303 1689895 2720354 645719 1241563 
2374360,1064876 2356407 2769117 1846186 1908154 
2374731,1720816 1858671 553027 1812491 2768702 
2374787,2100399 701000 2688816 1931528 1262099 
2375054,1162250 784737 657183 1443706 1984327 
2375244,2280570 1627103 2654772 1747233 2277351 
2375261,1989397 1100918 1115516 979124 293354 
2375289,2778525 1244196 1386412 657183 2791339 
2375368,266412 569889 1053542 2466095 1244196 
2375425,739540 2754416 410967 2094950 1591624 
2375707,2778525 1244196 1386412 657183 2791339 
2376358,1830993 2431623 743018 1445034 1812210 
2376979,2778525 1244196 1386412 657183 2791339 
2377003,553479 1125573 1774071 162175 1796052 
2377116,2778525 1244196 1386412 657183 2791339 
2378010,2380306 1754395 2786138 105410 1178619 
2378030,1462717 1924024 1753095 214637 306724 
2378825,2744261 2579533 2265526 882380 1320638 
2379252,1443706 1244196 2047542 266412 2117630 
2379726,92686 1594683 2574220 1592889 391094 
2379760,2002097 2791339 2760492 361719 1023359 
2380123,562914 1056667 2462072 612155 554226 
2380125,1610620 794365 573254 2280352 1808145 
2380232,1329862 419434 2515852 779926 605393 
2381850,2778525 1244196 1386412 657183 2791339 
2381943,1244196 1386412 784737 2002097 1162250 
2382107,784737 1244196 1386412 343377 2791339 
2382181,1796526 1945407 2002097 1031373 2569344 
2382386,657183 79531 1386412 385493 1162250 
2383174,1878823 2239276 1975675 166678 744966 
2384139,2778525 1244196 1386412 657183 2791339 
2385115,1092821 536047 657183 2791339 2002097 
2385345,1244196 657183 784737 1069281 1162250 
2385741,2758322 2720354 1241563 1819190 510710 
2386065,109948 2041656 300959 1080436 1285150 
2386112,2002097 1386412 1796526 1695664 2295019 
2386234,636889 1576725 1240745 1576126 318747 
2386424,2002097 1080406 2666340 2635038 1404301 
2386723,2303808 132221 803028 2778525 243727 
2386765,1244196 1386412 1317915 1092821 657183 
2387032,1391673 2170079 536047 2372252 1386412 
2387044,2778525 1244196 1928254 657183 784737 
2387379,1244196 657183 784737 1386412 1443706 
2387689,2148400 2550540 370757 1269230 1890829 
2387982,2786340 436574 913683 2054067 2780989 
2388215,288342 749431 1386412 2698468 657183 
2388446,1021346 190155 1981118 1794685 2065029 
2388602,711679 2506235 1140869 460717 1244196 
2388843,1403647 1887468 169068 706307 2520810 
2388902,2778525 1244196 278589 1140869 2710106 
2389127,536047 1092821 1386412 2397044 2435845 
2389680,410738 701000 1571417 675327 483395 
2390136,2515155 104775 2048281 22996 2546689 
2390428,2155991 651853 1432388 1506186 2091491 
2390544,1386412 1695664 2712481 1241464 306921 
2390579,1159716 555520 2718704 2085408 464522 
2390671,2024094 134458 2470649 984114 1574870 
2390852,2505890 2501411 2270687 2829394 1121061 
2390854,2778525 1244196 1386412 657183 2791339 
2390922,1351406 1094640 2196917 2188370 1857292 
2391008,1386412 2002097 784737 343377 1162250 
2391426,2086041 1835742 2235265 2760857 388626 
2391505,2778525 1244196 1386412 657183 2791339 
2391783,2049946 2232458 624264 1194436 850402 
2392348,2682470 1502751 1971927 590819 1885036 
2393602,29553 596753 1162250 784737 1139663 
2393606,2778525 1244196 1386412 657183 2791339 
2394343,2506235 1488958 592140 1886939 18121 
2394373,1447547 2164559 2312162 2391945 187134 
2394563,2581013 2020576 2797144 2508149 1877867 
2394828,2778525 1244196 1386412 657183 2791339 
2395092,2184058 1551285 2164477 119811 356159 
2395122,1244196 784737 1162250 1386412 343377 
2395128,2778525 1244196 1386412 657183 2791339 
2395734,1031734 1484545 58561 2168050 1548072 
2395860,1422652 2387206 1577913 1216431 2344362 
2395980,2668025 1519714 925591 1793593 2358688 
2396341,1096406 1044973 2393265 1597555 2117630 
2396536,168502 1562403 282920 380461 415358 
2396678,1550605 1564672 1255336 160735 744150 
2396788,2778525 1244196 1386412 657183 2791339 
2396830,908778 674319 2654650 1536621 2273864 
2396920,1464019 2381297 2068679 2776638 1095941 
2397067,1556166 1672211 121727 189845 579292 
2397405,2778525 1244196 1386412 657183 2791339 
2397516,2820720 432365 899500 357345 161269 
2397859,1244196 2778525 1053542 657183 79531 
2397954,1495573 1306449 1855004 2239276 2477476 
2398206,709066 824591 25773 1804918 304997 
